,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAPE train,MAPE test,MAE train,MAE test
1,10.539496749080236,7.722711478110455,0.676870311436667,0.6755708669421585,7.7588058,7.722712,0.20412368,0.20204748,2.1497455,2.142058
2,9.817667005195203,7.616314994561888,0.6813396674497101,0.6800405568283348,7.6514893,7.6163154,0.20155175,0.19949462,2.1339586,2.12545
3,9.794973622116853,7.616328589318449,0.6813390997971397,0.680039985386311,7.6515036,7.6163282,0.20155203,0.19949488,2.1339607,2.125452
4,9.794974512896575,7.616328996734194,0.6813390825453773,0.6800399690390355,7.651504,7.616329,0.20155203,0.19949488,2.1339607,2.125452
5,9.794974766033965,7.6163276701447655,0.6813391418964979,0.6800400251767313,7.6515026,7.616328,0.20155199,0.19949484,2.1339605,2.1254518
