,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAPE train,MAPE test,MAE train,MAE test
1,26.696763689355034,40.793080376294775,-0.6887356198042345,-0.7121445223909015,40.532825,40.79308,0.36698288,0.36539778,5.2058864,5.22534
2,26.683743975382622,40.793080376294775,-0.6887356198042345,-0.7121445223909015,40.532825,40.79308,0.36698288,0.36539778,5.2058864,5.22534
3,26.683743975382622,40.793080376294775,-0.6887356198042345,-0.7121445223909015,40.532825,40.79308,0.36698288,0.36539778,5.2058864,5.22534
4,26.683743975382622,40.793080376294775,-0.6887356198042345,-0.7121445223909015,40.532825,40.79308,0.36698288,0.36539778,5.2058864,5.22534
5,26.683743975382622,40.793080376294775,-0.6887356198042345,-0.7121445223909015,40.532825,40.79308,0.36698288,0.36539778,5.2058864,5.22534
