,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAPE train,MAPE test,MAE train,MAE test
1,24.339682457028005,24.243719958034866,-0.01466120026136375,-0.017543954651914273,24.35377,24.24372,0.3683711,0.36247873,4.025389,4.0069942
2,24.238734002102348,24.243719958034866,-0.01466120026136375,-0.017543954651914273,24.35377,24.24372,0.3683711,0.36247873,4.025389,4.0069942
3,24.238734002102348,24.243719958034866,-0.01466120026136375,-0.017543954651914273,24.35377,24.24372,0.3683711,0.36247873,4.025389,4.0069942
4,24.238734002102348,24.243719958034866,-0.01466120026136375,-0.017543954651914273,24.35377,24.24372,0.3683711,0.36247873,4.025389,4.0069942
5,24.238734002102348,24.243719958034866,-0.01466120026136375,-0.017543954651914273,24.35377,24.24372,0.3683711,0.36247873,4.025389,4.0069942
