,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAPE train,MAPE test,MAE train,MAE test
1,3.5981021140684484,1.2912513502145626,0.945830202605129,0.9458043149508744,1.3001767,1.2912514,0.07268813,0.072290204,0.87217426,0.8743099
2,1.325581809686431,0.744280791329337,0.9685418096047971,0.9687614587676604,0.7550555,0.7442808,0.058705244,0.05805235,0.6772186,0.67395866
3,1.204545528092357,0.6580979599521055,0.9726001652287697,0.9723786782309414,0.6576473,0.6580979,0.05410014,0.05378573,0.6258951,0.62722623
4,1.0801209355818642,1.387835026325507,0.9417185005323944,0.9417505541290425,1.3988652,1.387835,0.075758755,0.07486485,0.9433055,0.9385097
5,0.9941498835042963,0.6717190667366831,0.9718338335653369,0.9718069806449932,0.67604077,0.671719,0.05301534,0.052537553,0.61205447,0.6114593
