,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAPE train,MAPE test,MAE train,MAE test
1,9.392311323155214,8.020286301497134,0.6659286165527336,0.663069825521161,8.021531,8.020287,0.19329782,0.19196668,2.233392,2.2306156
2,9.17678748818363,8.008311138247144,0.6664298862609932,0.6635728990745446,8.009495,8.008311,0.1930568,0.19173518,2.2310026,2.2282703
3,9.18669331778494,8.020280972134879,0.6659288317511987,0.6630700478379405,8.021525,8.020281,0.19329779,0.19196667,2.2333908,2.2306142
4,9.176787480527466,8.008314123430544,0.6664297636962053,0.6635727729605556,8.009499,8.008314,0.19305688,0.19173522,2.2310035,2.228271
5,9.186693128011829,8.020281282195782,0.6659288225571558,0.6630700348031344,8.021525,8.020282,0.19329777,0.19196667,2.2333908,2.2306147
